id,titulo,isbn,preco
1958,Livro 1958,8125553370874,1253.23
1959,Livro 1959,9561954675190,3351.21
1960,Livro 1960,9538960265085,132.19
1961,Livro 1961,0297372781793,1218.11
1962,Livro 1962,6687768936488,2881.93
1963,Livro 1963,6422205691703,678.75
1964,Livro 1964,8686990805650,3748.92
1965,Livro 1965,7418226437606,2745.19
1966,Livro 1966,6517000893263,717.16
1967,Livro 1967,1302575231472,4808.76
1968,Livro 1968,6847048849055,994.04
1969,Livro 1969,3530702833188,1924.18
1970,Livro 1970,1745460621823,4821.29
1971,Livro 1971,1070985225122,68.78
1972,Livro 1972,1910166720015,3925.28
1973,Livro 1973,9553240052024,4753.6
1974,Livro 1974,5890344570680,2006.25
1975,Livro 1975,3565246524983,378.42
1976,Livro 1976,4453800691245,2570.18
1977,Livro 1977,5457076619996,3556.16
1978,Livro 1978,4423541533184,699.38
1979,Livro 1979,5316527915566,1362.1
1980,Livro 1980,1878555041153,1565.67
1981,Livro 1981,1295712222067,524.73
1982,Livro 1982,2553633075448,1391.95
1983,Livro 1983,7565055609841,2776.52
1984,Livro 1984,9981253983300,4192.18
1985,Livro 1985,5160763024986,3756.53
1986,Livro 1986,3392698862602,1479.51
1987,Livro 1987,4926611193588,2696.21
1988,Livro 1988,5488091814135,2196.66
1989,Livro 1989,8979056927061,601.57
1990,Livro 1990,5037724799287,837.13
1991,Livro 1991,5880704941200,3685.66
1992,Livro 1992,9330611662620,1877.25
1993,Livro 1993,2960423724230,2785.0
1994,Livro 1994,6716742751314,1491.61
1995,Livro 1995,5142319993236,4284.33
1996,Livro 1996,5440212882253,107.86
1997,Livro 1997,0487793023767,2986.19
1998,Livro 1998,5677229872296,3808.31
1999,Livro 1999,6652612724422,4541.57
2000,Livro 2000,3507665418629,3742.03
2001,Livro 2001,1740979929627,1411.93
2002,Livro 2002,2938555684444,3267.14
2003,Livro 2003,1716590869943,3335.37
2004,Livro 2004,9123035122766,539.56
2005,Livro 2005,2684787015434,3203.62
2006,Livro 2006,1136302557781,3891.91
2007,Livro 2007,4462078067878,4680.31
2008,Livro 2008,0484890006964,2861.09
2009,Livro 2009,8480588005770,4740.47
2010,Livro 2010,1064482469566,2234.58
2011,Livro 2011,4419207857458,4047.42
2012,Livro 2012,3784489313779,1592.23
2013,Livro 2013,4322197795839,806.95
2014,Livro 2014,5677996931422,4119.76
2015,Livro 2015,9793828610793,930.19
2016,Livro 2016,1314274829876,3804.29
2017,Livro 2017,8337976163741,4048.26
2018,Livro 2018,0376759813483,4103.32
2019,Livro 2019,8091568577859,2515.41
2020,Livro 2020,7804538200780,1404.73
2021,Livro 2021,0038859215412,3325.08
2022,Livro 2022,2459376176616,3060.25
2023,Livro 2023,9466586001021,4289.43
2024,Livro 2024,8204127094161,3553.46
2025,Livro 2025,6855905255760,3610.47
2026,Livro 2026,6119729304741,2081.41
2027,Livro 2027,2630542076994,4579.37
2028,Livro 2028,7890186528556,2306.94
2029,Livro 2029,0553007700450,3849.1
2030,Livro 2030,6362452590653,1592.1
2031,Livro 2031,9817765282600,1907.75
2032,Livro 2032,8977356254229,4402.66
2033,Livro 2033,3351695102649,3195.47
2034,Livro 2034,2748829414552,2969.12
2035,Livro 2035,6965893017121,723.1
2036,Livro 2036,7877627713013,4418.91
2037,Livro 2037,0927812178160,4644.5
2038,Livro 2038,0473208917310,1512.59
2039,Livro 2039,2644563928972,1465.48
2040,Livro 2040,1262508744406,101.72
2041,Livro 2041,2629523738180,2449.07
2042,Livro 2042,6154236206836,4380.78
2043,Livro 2043,2705028052311,3028.74
2044,Livro 2044,8902810034391,77.45
2045,Livro 2045,0351662176109,2869.16
2046,Livro 2046,0029105645523,971.5
2047,Livro 2047,5214193789252,1001.56
2048,Livro 2048,8292801324516,1652.17
2049,Livro 2049,3254996244694,2660.63
2050,Livro 2050,9874572278660,294.97
2051,Livro 2051,1555994154641,909.24
2052,Livro 2052,2017567889009,4681.57
2053,Livro 2053,1913084169654,576.85
2054,Livro 2054,0432424435819,2828.71
2055,Livro 2055,8060282567814,3612.35
2056,Livro 2056,9969022988687,2728.75
2057,Livro 2057,7289124476316,950.64
2058,Livro 2058,1462436838594,545.71
2059,Livro 2059,4945047655776,2523.95
2060,Livro 2060,7201558364926,2362.84
2061,Livro 2061,5196802538748,1391.7
2062,Livro 2062,9446260681329,2758.1
2063,Livro 2063,6224900632917,1620.28
2064,Livro 2064,6161756762968,3269.0
2065,Livro 2065,9209847101639,4548.2
2066,Livro 2066,1871252426880,2927.85
2067,Livro 2067,2545558669295,2727.82
2068,Livro 2068,6182005474970,3082.75
2069,Livro 2069,2788788881246,3248.11
2070,Livro 2070,9451355770328,1839.78
2071,Livro 2071,1781446278642,217.4
2072,Livro 2072,0197226066356,2585.21
2073,Livro 2073,4886192359200,3921.72
2074,Livro 2074,1943982764268,4555.76
2075,Livro 2075,2074252379811,814.27
2076,Livro 2076,5820055397269,2564.98
2077,Livro 2077,1573123665693,3759.13
2078,Livro 2078,1057934724719,3698.64
2079,Livro 2079,5486030294121,409.54
2080,Livro 2080,8972567613308,1257.07
2081,Livro 2081,2265402541652,2930.51
2082,Livro 2082,5577774380482,2252.46
2083,Livro 2083,3651056293234,1329.2
2084,Livro 2084,0110664636004,1407.92
2085,Livro 2085,8162030387539,167.98
2086,Livro 2086,5611380762115,4991.67
2087,Livro 2087,2178962474312,815.84
2088,Livro 2088,7632358825235,1397.72
2089,Livro 2089,6010308560877,2779.8
2090,Livro 2090,0057967659398,1173.12
2091,Livro 2091,8719811220458,3662.14
2092,Livro 2092,3782682564254,2858.96
2093,Livro 2093,1862765111151,1148.71
2094,Livro 2094,9209139579115,3041.2
2095,Livro 2095,6895956514523,3693.56
2096,Livro 2096,6847303462316,1834.74
2097,Livro 2097,1391172252781,2945.82
2098,Livro 2098,7150315903879,2169.17
2099,Livro 2099,8150642676742,215.48
2100,Livro 2100,7176795851187,4582.79
2101,Livro 2101,4835010691295,3131.26
2102,Livro 2102,8823701313485,12.9
2103,Livro 2103,1589187912336,266.92
2104,Livro 2104,9669683617031,3035.47
2105,Livro 2105,7444782143274,3415.16
2106,Livro 2106,3906962983131,3190.08
2107,Livro 2107,7092046880510,2382.77
2108,Livro 2108,8977581234931,3393.06
2109,Livro 2109,3853640867762,4220.34
2110,Livro 2110,7950610989425,4357.18
2111,Livro 2111,0479015084358,2344.56
2112,Livro 2112,8565270139916,2553.06
2113,Livro 2113,7972777002261,183.53
2114,Livro 2114,9071490317007,1625.63
2115,Livro 2115,6077063292030,22.36
2116,Livro 2116,7021320110854,1918.88
2117,Livro 2117,7658032704390,2278.12
2118,Livro 2118,1652264194531,3198.14
2119,Livro 2119,7199858049668,1345.93
2120,Livro 2120,1828796911308,3577.05
2121,Livro 2121,7696445661416,519.09
2122,Livro 2122,7312134854328,1728.74
2123,Livro 2123,8322606019932,4621.53
2124,Livro 2124,2048283025005,3511.03
2125,Livro 2125,3080283724123,834.57
2126,Livro 2126,2077347613986,3848.14
2127,Livro 2127,3435494657181,3432.69
2128,Livro 2128,1774014821794,3746.65
2129,Livro 2129,7478922043951,4879.13
2130,Livro 2130,7459292602048,4330.3
2131,Livro 2131,8264785154214,1589.19
2132,Livro 2132,1316992957343,2907.81
2133,Livro 2133,5846107293325,4548.7
2134,Livro 2134,3365321568366,3242.0
2135,Livro 2135,1588521330045,1886.24
2136,Livro 2136,3705107194823,2560.73
2137,Livro 2137,2871806256453,476.49
2138,Livro 2138,0613605366578,681.19
2139,Livro 2139,1318417777214,4889.1
2140,Livro 2140,9716214293725,1114.4
2141,Livro 2141,7253238080366,1528.7
2142,Livro 2142,2110420914793,1264.11
2143,Livro 2143,6975041152222,2094.73
2144,Livro 2144,5658132019941,1157.76
2145,Livro 2145,9538812928092,3081.29
2146,Livro 2146,8637387863313,1886.5
2147,Livro 2147,3511672484948,844.55
2148,Livro 2148,6889179427841,2526.3
2149,Livro 2149,7162869302587,2400.88
2150,Livro 2150,2730586803174,2274.82
2151,Livro 2151,5658902476110,514.78
2152,Livro 2152,6019436719256,2680.15
2153,Livro 2153,2453817564055,1789.31
2154,Livro 2154,3107146333145,3160.07
2155,Livro 2155,1810886495662,502.41
2156,Livro 2156,6151930417152,1685.43
2157,Livro 2157,3953267888180,3344.13
2158,Livro 2158,5279591096030,2620.78
2159,Livro 2159,3145484229542,1918.54
2160,Livro 2160,0975684623159,597.44
2161,Livro 2161,6649406471338,2276.09
2162,Livro 2162,8315381253118,572.92
2163,Livro 2163,7409561002921,4549.86
2164,Livro 2164,5461049992986,288.32
2165,Livro 2165,6600848404384,1102.29
2166,Livro 2166,1216357885369,1680.33
2167,Livro 2167,9571679904186,1276.35
2168,Livro 2168,5902035029930,4799.24
2169,Livro 2169,8023256169525,1038.89
2170,Livro 2170,0390520559773,653.51
2171,Livro 2171,6060615583068,3389.94
2172,Livro 2172,8040608120327,1733.09
2173,Livro 2173,9191827128231,3810.55
2174,Livro 2174,0605939116408,4011.25
2175,Livro 2175,7506302426774,2456.67
2176,Livro 2176,3140127747456,2900.48
2177,Livro 2177,3437016125904,1163.49
2178,Livro 2178,1008765430341,2184.3
2179,Livro 2179,8276646245363,1764.44
2180,Livro 2180,5626939732062,1419.6
2181,Livro 2181,2097544817240,3297.9
2182,Livro 2182,6060392610440,802.93
2183,Livro 2183,7403046924057,690.62
2184,Livro 2184,6401429410243,1872.16
2185,Livro 2185,4990939207875,2319.88
2186,Livro 2186,1914301428552,4787.89
2187,Livro 2187,3062760053062,4802.47
2188,Livro 2188,0329193580525,3658.76
2189,Livro 2189,7534819325328,1050.73
2190,Livro 2190,6896228717045,3925.78
2191,Livro 2191,7463207661002,4303.3
2192,Livro 2192,4562500121442,3080.35
2193,Livro 2193,5714835740471,1964.7
2194,Livro 2194,4588668300197,3014.94
2195,Livro 2195,9966538430148,2113.94
2196,Livro 2196,2759089751493,181.7
2197,Livro 2197,9670177542371,2889.45
2198,Livro 2198,3493962495704,1668.3
2199,Livro 2199,2764015497223,890.59
2200,Livro 2200,9835030044680,406.28
2201,Livro 2201,1801722656348,266.45
2202,Livro 2202,7290528357289,3770.86
2203,Livro 2203,6709740858689,4321.15
2204,Livro 2204,0735254592361,4577.25
2205,Livro 2205,2850346867553,4957.63
2206,Livro 2206,2738884273368,4929.59
2207,Livro 2207,6325377363435,3965.01
2208,Livro 2208,1630287717436,3356.62
2209,Livro 2209,5399608669861,1430.17
2210,Livro 2210,7016375439305,884.06
2211,Livro 2211,5417199384511,1795.41
2212,Livro 2212,3207088810160,3087.74
2213,Livro 2213,0583761872381,3657.48
2214,Livro 2214,6358423610603,2142.69
2215,Livro 2215,7935603784985,166.53
2216,Livro 2216,7657447143256,2010.14
2217,Livro 2217,3312805624912,1520.47
2218,Livro 2218,7874330488003,2056.39
2219,Livro 2219,5603045080085,3466.58
2220,Livro 2220,3590268118309,4095.95
2221,Livro 2221,2622968394547,3220.43
2222,Livro 2222,4477728951442,1936.48
2223,Livro 2223,5131323896317,2925.72
2224,Livro 2224,5769358779888,4122.77
2225,Livro 2225,2132554927536,3970.57
2226,Livro 2226,2194993249959,4912.52
2227,Livro 2227,5437465038527,1734.29
2228,Livro 2228,4424822666293,4862.82
2229,Livro 2229,4231995469375,297.72
2230,Livro 2230,4979248910596,1671.77
2231,Livro 2231,2496048050365,3166.8
2232,Livro 2232,1491704785160,1053.11
2233,Livro 2233,3394403783129,3886.2
2234,Livro 2234,2696304227501,876.63
2235,Livro 2235,4774405349397,2420.8
2236,Livro 2236,4095841397171,846.37
2237,Livro 2237,2710984792488,2112.81
2238,Livro 2238,4649750551869,4738.27
2239,Livro 2239,8883015003823,803.95
2240,Livro 2240,3206525063211,180.89
2241,Livro 2241,9874917788376,1037.62
2242,Livro 2242,1787170103175,1023.36
2243,Livro 2243,4667290481983,3687.74
2244,Livro 2244,6021863963239,2170.82
2245,Livro 2245,6410466498947,2142.99
2246,Livro 2246,3239035283651,1964.51
2247,Livro 2247,0094249462642,2359.04
2248,Livro 2248,4744906411143,4377.88
2249,Livro 2249,0727991215752,3162.98
2250,Livro 2250,8070032408956,4004.52
2251,Livro 2251,7182528750802,4934.33
2252,Livro 2252,0934512595897,2897.99
2253,Livro 2253,3752883155720,4389.01
2254,Livro 2254,3130424712457,4059.89
2255,Livro 2255,8900615889393,4696.9
2256,Livro 2256,3357440564396,4920.15
2257,Livro 2257,6507617045041,1759.9
2258,Livro 2258,3505860926435,2282.33
2259,Livro 2259,4922144985456,3770.41
2260,Livro 2260,4268548744262,3848.99
2261,Livro 2261,6760953613151,4267.59
2262,Livro 2262,6340363266419,728.11
2263,Livro 2263,5574807390343,4470.18
2264,Livro 2264,7769447737483,2074.46
2265,Livro 2265,2200057296679,357.33
2266,Livro 2266,8580619423357,4960.46
2267,Livro 2267,2332190669714,88.19
2268,Livro 2268,0990435426351,4305.03
2269,Livro 2269,9537105834115,1297.96
2270,Livro 2270,1759721917754,4169.89
2271,Livro 2271,7941622545348,3082.84
2272,Livro 2272,0809169535099,2524.58
2273,Livro 2273,9790920872760,1328.06
2274,Livro 2274,2036792319081,364.85
2275,Livro 2275,4235659633600,3340.61
2276,Livro 2276,7474571126393,4444.15
2277,Livro 2277,3991500644791,2023.72
2278,Livro 2278,1691411916696,4474.85
2279,Livro 2279,6938079380987,3826.98
2280,Livro 2280,4857020178410,235.64
2281,Livro 2281,0634378037862,3406.08
2282,Livro 2282,7538298554157,3652.28
2283,Livro 2283,3723381096545,1269.41
2284,Livro 2284,7894192591075,595.08
2285,Livro 2285,9074004228788,3730.24
2286,Livro 2286,7435069132964,1106.73
2287,Livro 2287,2044628770701,2790.97
2288,Livro 2288,8721260059907,1373.86
2289,Livro 2289,5384592388311,568.59
2290,Livro 2290,6733593888855,2802.81
2291,Livro 2291,6796669952901,410.07
2292,Livro 2292,0824102154735,2792.72
2293,Livro 2293,6249037297561,4668.38
2294,Livro 2294,1056087714020,2995.68
2295,Livro 2295,6112504660224,4731.95
2296,Livro 2296,1776128149577,267.36
2297,Livro 2297,8994481615724,2170.81
2298,Livro 2298,6126277701283,2037.68
2299,Livro 2299,9993888508523,2854.14
2300,Livro 2300,4326321964077,3282.85
2301,Livro 2301,8808480108983,4882.45
2302,Livro 2302,6926605130683,4354.84
2303,Livro 2303,3377807853770,669.89
2304,Livro 2304,5180978948530,2311.24
2305,Livro 2305,3552098650805,1456.09
2306,Livro 2306,1077398228380,3467.41
2307,Livro 2307,9121426816253,2132.16
2308,Livro 2308,7826583702671,1677.24
2309,Livro 2309,1214843270801,2212.4
2310,Livro 2310,2673031836842,199.27
2311,Livro 2311,5412588847843,2067.56
2312,Livro 2312,0719253501221,2441.51
2313,Livro 2313,9067461754829,4920.53
2314,Livro 2314,9873022010270,1974.81
2315,Livro 2315,0818345484070,2065.1
2316,Livro 2316,0586349096771,2628.5
2317,Livro 2317,2253339415118,2676.23
2318,Livro 2318,1997463139965,1192.83
2319,Livro 2319,1521602634839,3934.7
2320,Livro 2320,9934502025591,1006.17
2321,Livro 2321,3865643825024,3909.61
2322,Livro 2322,6200786753977,1180.12
2323,Livro 2323,2006495177449,2750.41
2324,Livro 2324,9095448978088,861.27
2325,Livro 2325,4427797887278,3841.2
2326,Livro 2326,7535927436289,1457.02
2327,Livro 2327,5134686003101,4760.83
2328,Livro 2328,1873368634790,1873.61
2329,Livro 2329,8900719863857,4487.91
2330,Livro 2330,0776696233433,4312.96
2331,Livro 2331,2039047773452,1959.76
2332,Livro 2332,0401737549922,3982.97
2333,Livro 2333,9008804765455,266.6
2334,Livro 2334,3898416006153,270.04
2335,Livro 2335,3873719191611,4483.57
2336,Livro 2336,8199589130461,4321.81
2337,Livro 2337,3265515633966,3458.76
2338,Livro 2338,5579024063739,1699.1
2339,Livro 2339,6616156870614,187.24
2340,Livro 2340,6155560974564,4921.35
2341,Livro 2341,0438934755926,1431.44
2342,Livro 2342,8212897673049,2235.81
2343,Livro 2343,8884104772625,1121.03
2344,Livro 2344,5879578685107,2845.02
2345,Livro 2345,9526424189836,699.02
2346,Livro 2346,7611588719427,3751.7
2347,Livro 2347,0510183621715,2438.02
2348,Livro 2348,3925379330609,3669.11
2349,Livro 2349,4052684805955,3538.68
2350,Livro 2350,2786840884162,2744.6
2351,Livro 2351,0233243195108,2617.98
2352,Livro 2352,4000512027057,1295.3
2353,Livro 2353,6248367035075,1493.18
2354,Livro 2354,6221996186415,4576.42
2355,Livro 2355,9209528546121,1924.6
2356,Livro 2356,3046128459923,4377.71
2357,Livro 2357,4850036999589,3677.0
2358,Livro 2358,3144640898241,3557.73
2359,Livro 2359,4034903795521,2671.97
2360,Livro 2360,0763183114376,926.58
2361,Livro 2361,2482323433922,2264.37
2362,Livro 2362,5842760262614,1116.32
2363,Livro 2363,8348770013272,3920.95
2364,Livro 2364,5676812261176,3820.45
2365,Livro 2365,7530726495565,1543.16
2366,Livro 2366,2513110456607,2259.92
2367,Livro 2367,0837873459497,4005.24
2368,Livro 2368,8629067523568,2086.0
2369,Livro 2369,4733999418418,3385.31
2370,Livro 2370,7621708087311,4377.59
2371,Livro 2371,3060201058680,408.15
2372,Livro 2372,9014230878482,11.57
2373,Livro 2373,8032192977691,132.49
2374,Livro 2374,5508819260186,4900.33
2375,Livro 2375,9489999046335,1291.17
2376,Livro 2376,7089565759197,4437.28
2377,Livro 2377,9606575635265,3318.9
2378,Livro 2378,5895117311231,3119.31
2379,Livro 2379,2157781631258,4288.36
2380,Livro 2380,3631718725838,786.04
2381,Livro 2381,3013776313950,3974.13
2382,Livro 2382,4805128404065,3898.81
2383,Livro 2383,3835416850166,3902.62
2384,Livro 2384,3631790517637,2736.44
2385,Livro 2385,5293543736632,2323.03
2386,Livro 2386,6149308311817,3509.97
2387,Livro 2387,7516856178943,3842.26
2388,Livro 2388,3016865780446,3585.13
2389,Livro 2389,5148620139577,2303.9
2390,Livro 2390,4438073088723,206.91
2391,Livro 2391,2162603576565,1881.13
2392,Livro 2392,2063616823238,674.72
2393,Livro 2393,1196856770843,3935.96
2394,Livro 2394,9342470642798,3306.11
2395,Livro 2395,1254109204307,2233.08
2396,Livro 2396,0422204245408,4885.78
2397,Livro 2397,6226791445628,3853.97
2398,Livro 2398,7669467681634,1102.66
2399,Livro 2399,2810532308797,3013.85
2400,Livro 2400,6109768529266,2661.08
2401,Livro 2401,1010056479408,3371.42
2402,Livro 2402,4917331742714,4335.13
2403,Livro 2403,6099354476104,525.03
2404,Livro 2404,4012797924123,4080.47
2405,Livro 2405,6244832984603,2685.38
2406,Livro 2406,1348485605004,904.87
2407,Livro 2407,8443046631348,2954.57
2408,Livro 2408,0353258463789,3457.36
2409,Livro 2409,8142890871647,2292.74
2410,Livro 2410,4338524844228,813.94
2411,Livro 2411,0243672624998,1680.59
2412,Livro 2412,8606062048189,2227.2
2413,Livro 2413,8932459373226,3825.5
2414,Livro 2414,3846851490017,894.15
2415,Livro 2415,3847946609013,58.41
2416,Livro 2416,2421167090522,3407.55
2417,Livro 2417,6210800012695,789.26
2418,Livro 2418,9753153188250,4859.52
2419,Livro 2419,6131601430254,2142.78
2420,Livro 2420,5675292306765,4327.46
2421,Livro 2421,8761980978581,2735.34
2422,Livro 2422,3784627230106,3194.11
2423,Livro 2423,8516231732013,3084.85
2424,Livro 2424,1967644204144,812.45
2425,Livro 2425,8895447623440,306.46
2426,Livro 2426,1972156696476,3725.89
2427,Livro 2427,3496309515417,3438.57
2428,Livro 2428,3938097701488,2317.38
2429,Livro 2429,8169972073378,2687.83
2430,Livro 2430,3412662694485,1903.57
2431,Livro 2431,4762378499065,2309.85
2432,Livro 2432,0603097134702,2142.16
2433,Livro 2433,8523731089962,4615.62
2434,Livro 2434,7008728114073,1798.35
2435,Livro 2435,7351067477870,4158.44
2436,Livro 2436,1234558574247,2019.2
2437,Livro 2437,5675375938806,3191.52
2438,Livro 2438,7179510038225,465.1
2439,Livro 2439,9104599507000,4678.79
2440,Livro 2440,9715396776954,4256.38
2441,Livro 2441,6199875372437,3500.79
2442,Livro 2442,0421474331575,2455.15
2443,Livro 2443,5348551799797,1845.11
2444,Livro 2444,5044761541584,1978.64
2445,Livro 2445,4319336748479,4139.14
2446,Livro 2446,6917573713238,887.85
2447,Livro 2447,6807092269258,416.64
2448,Livro 2448,4633031440342,2800.14
2449,Livro 2449,5421157563942,3281.96
2450,Livro 2450,2000378575792,3405.06
2451,Livro 2451,4175402856066,3353.62
2452,Livro 2452,3178401329815,229.11
2453,Livro 2453,1158971954970,2843.65
2454,Livro 2454,2248725603484,384.58
2455,Livro 2455,2023444178703,1943.38
2456,Livro 2456,5241112234751,2672.08
2457,Livro 2457,1434371053176,1777.78
2458,Livro 2458,6636724719773,1468.52
2459,Livro 2459,3359161454975,1430.71
2460,Livro 2460,9338931264754,2389.9
2461,Livro 2461,3047015603450,1348.18
2462,Livro 2462,5717673528376,711.9
2463,Livro 2463,0441019152411,1896.68
2464,Livro 2464,3535441164036,3598.25
2465,Livro 2465,2748888721202,4930.6
2466,Livro 2466,6840112691982,381.79
2467,Livro 2467,8759435835169,2487.87
2468,Livro 2468,8748288641713,1398.89
2469,Livro 2469,5258287234822,2038.11
2470,Livro 2470,2037628637390,3362.66
2471,Livro 2471,5807050718047,2097.13
2472,Livro 2472,2707273913734,760.68
2473,Livro 2473,9385656170406,3596.47
2474,Livro 2474,8934916053997,583.54
2475,Livro 2475,9703785388167,4743.85
2476,Livro 2476,7815957355225,2125.84
2477,Livro 2477,9596005096118,2064.19
2478,Livro 2478,0411373931954,730.01
2479,Livro 2479,7552227155502,1589.32
