id,titulo,isbn,preco
3631,Livro 3631,HYFtKIkSnOWkM,56.75
3632,Livro 3632,7603212201198,206.68
3633,Livro 3633,0996427739650,130.69
3634,Livro 3634,,274.05
3635,Livro 3635,1581946073,254.13
3636,Livro 3636,7664577977086,128.64
3637,Livro 3637,0760818763097,109.12
3638,Livro 3638,1303442102036,236.4
3639,Livro 3639,3616646356746,148.71
3640,Livro 3640,1200359188285,54.39
3641,Livro 3641,5069571595569,22.08
3642,Livro 3642,8250416751927,17.23
3643,Livro 3643,6142414350420,215.66
3644,Livro 3644,5593550495809,223.11
3645,Livro 3645,6731236548265,207.24
3646,Livro 3646,,192.21
3647,Livro 3647,8411042757612,265.68
3648,Livro 3648,4836169880324,161.4
3649,Livro 3649,2722831050183,229.27
3650,Livro 3650,3507922243476,298.29
3651,Livro 3651,0412052124548,77.48
3652,Livro 3652,5512536091723,163.84
3653,Livro 3653,867205044917742,161.6
3654,Livro 3654,4602302947269,121.58
3655,Livro 3655,3178118487586,38.45
3656,Livro 3656,5157232410370,106.47
3657,Livro 3657,5497475062193,182.7
3658,Livro 3658,3729478533684,204.87
3659,Livro 3659,GgGxWSDgNXnNC,244.9
3660,Livro 3660,473809307621264,273.62
3661,Livro 3661,1806392753022,74.12
3662,Livro 3662,0236472509043,236.05
3663,Livro 3663,3066425053626,200.54
3664,Livro 3664,636714158444231,135.82
3665,Livro 3665,3968189916,252.89
3666,Livro 3666,,221.33
3667,Livro 3667,,283.35
3668,Livro 3668,4973005369884,69.81
3669,Livro 3669,,38.86
3670,Livro 3670,8313589055569,291.4
3671,Livro 3671,8469822086112,189.69
3672,Livro 3672,399940398674103,134.51
3673,Livro 3673,107851075806217,278.94
3674,Livro 3674,7837328160107,229.74
3675,Livro 3675,,275.35
3676,Livro 3676,5172114512966,14.06
3677,Livro 3677,,43.98
3678,Livro 3678,DShaPOrRVPBQL,223.56
3679,Livro 3679,,292.41
3680,Livro 3680,kTHVAEsaTAjmh,193.75
3681,Livro 3681,5207111261918,45.29
3682,Livro 3682,,173.74
3683,Livro 3683,5023184027067,166.56
3684,Livro 3684,7068671786355,90.34
3685,Livro 3685,5894716281976,89.93
3686,Livro 3686,8483930008681,284.67
3687,Livro 3687,905682850845441,241.38
3688,Livro 3688,605498959493133,87.06
3689,Livro 3689,YFGvAAvDNPPKH,73.72
3690,Livro 3690,1451700575960,250.16
3691,Livro 3691,0189827691362,129.93
3692,Livro 3692,,95.32
3693,Livro 3693,6891898843502,136.42
3694,Livro 3694,4086513055830,225.15
3695,Livro 3695,8845530985034,249.64
3696,Livro 3696,0504962952644,190.43
3697,Livro 3697,5678391598217,200.94
3698,Livro 3698,667135113170,231.26
3699,Livro 3699,4556342151486,181.13
3700,Livro 3700,4143765852921,50.92
3701,Livro 3701,8547828212311,222.1
3702,Livro 3702,7089209473259,152.36
3703,Livro 3703,3770237167783,160.17
3704,Livro 3704,7350590475826,166.05
3705,Livro 3705,37987099679,234.14
3706,Livro 3706,,291.65
3707,Livro 3707,6121451107540,104.52
3708,Livro 3708,4201450796573,195.8
3709,Livro 3709,4907912586548,296.33
3710,Livro 3710,7156458221467,168.11
3711,Livro 3711,,59.78
3712,Livro 3712,3024087881192,224.99
3713,Livro 3713,0902039581020,289.13
3714,Livro 3714,1698820138,34.81
3715,Livro 3715,6841278323727,175.38
3716,Livro 3716,,140.04
3717,Livro 3717,0684216125703,234.01
3718,Livro 3718,3402972240632,124.62
3719,Livro 3719,,59.2
3720,Livro 3720,7644587251068,287.5
3721,Livro 3721,3296308481056,50.56
3722,Livro 3722,090177897551572,169.24
3723,Livro 3723,0402677096656,197.12
3724,Livro 3724,58673386596,39.8
3725,Livro 3725,,294.61
3726,Livro 3726,9619857048793,294.88
3727,Livro 3727,,12.99
3728,Livro 3728,1572403893432,261.57
3729,Livro 3729,7516386988258,137.73
3730,Livro 3730,279641124170199,107.68
3731,Livro 3731,8275729487183,18.28
3732,Livro 3732,8916655913916,142.78
3733,Livro 3733,05643150780,226.98
3734,Livro 3734,PSAwyJhnCFzsA,47.55
3735,Livro 3735,7896270406674,25.25
3736,Livro 3736,1340334107320,95.8
3737,Livro 3737,5104289399504,122.4
3738,Livro 3738,3675645143508,192.69
3739,Livro 3739,5649753223661,105.32
3740,Livro 3740,0016640330866,168.3
3741,Livro 3741,5746112724360,130.33
3742,Livro 3742,,222.76
3743,Livro 3743,9446318248825,131.19
3744,Livro 3744,3867574142202,48.36
3745,Livro 3745,,10.73
3746,Livro 3746,3471685752165,77.45
3747,Livro 3747,,131.62
3748,Livro 3748,5794763871333,211.54
3749,Livro 3749,301014677730,139.08
3750,Livro 3750,066988573545367,160.73
3751,Livro 3751,5539009601830,11.95
3752,Livro 3752,,63.74
3753,Livro 3753,,157.19
3754,Livro 3754,0687260009491,121.5
3755,Livro 3755,BPRwunTCpRmOY,198.35
3756,Livro 3756,hjpAEIaWVYwAS,79.84
3757,Livro 3757,9481533487,87.84
3758,Livro 3758,7303404349932,125.03
3759,Livro 3759,8203563955466,142.94
3760,Livro 3760,2358206452429,203.58
3761,Livro 3761,9494313350640,54.04
3762,Livro 3762,4341995455016,76.51
3763,Livro 3763,4407204294988,210.79
3764,Livro 3764,5147677781497,225.4
3765,Livro 3765,6693479320203,12.23
3766,Livro 3766,8490150241354,253.15
3767,Livro 3767,855215175153686,80.42
3768,Livro 3768,035028414544040,280.15
3769,Livro 3769,5613873812,249.69
3770,Livro 3770,6944852810029,44.19
3771,Livro 3771,1674590124654,200.07
3772,Livro 3772,615718093801,115.5
3773,Livro 3773,7608269289703,92.15
3774,Livro 3774,2586462681427,294.13
3775,Livro 3775,1885795595363,31.6
3776,Livro 3776,295710687145,128.12
3777,Livro 3777,753237387914,187.97
3778,Livro 3778,744063574318592,231.16
3779,Livro 3779,9314021966294,30.81
3780,Livro 3780,9096888835059,169.23
3781,Livro 3781,3107846006069,94.62
3782,Livro 3782,0810687755168,146.11
3783,Livro 3783,9159418727425,259.31
3784,Livro 3784,8132377528974,211.71
3785,Livro 3785,5451814120045,45.43
3786,Livro 3786,,276.27
3787,Livro 3787,,83.22
3788,Livro 3788,,189.41
3789,Livro 3789,3649227937070,63.43
3790,Livro 3790,7162022230305,51.1
3791,Livro 3791,9989261579910,251.08
3792,Livro 3792,,118.86
3793,Livro 3793,6063744666731,45.06
3794,Livro 3794,,177.17
3795,Livro 3795,6813074422747,50.66
3796,Livro 3796,5480208294312,202.79
3797,Livro 3797,4575901709833,63.19
3798,Livro 3798,9590369465445,214.46
3799,Livro 3799,5200044442076,17.56
3800,Livro 3800,6072009192387,241.45
3801,Livro 3801,8587849838578,127.07
3802,Livro 3802,,176.52
3803,Livro 3803,4036446304284,115.87
3804,Livro 3804,1418641432015,266.57
3805,Livro 3805,9209320272569,102.46
3806,Livro 3806,0738499368392,150.48
3807,Livro 3807,8944453807658,257.91
3808,Livro 3808,,154.43
3809,Livro 3809,6816390946101,286.19
3810,Livro 3810,9567258245873,185.76
3811,Livro 3811,,118.86
3812,Livro 3812,1792248256471,134.21
3813,Livro 3813,9619150998469,55.6
3814,Livro 3814,6890627313700,108.9
3815,Livro 3815,4284313001,79.68
3816,Livro 3816,,241.29
3817,Livro 3817,0082876985497,272.08
3818,Livro 3818,3980048540602,69.85
3819,Livro 3819,9120215213879,84.17
3820,Livro 3820,0286283297544,96.36
3821,Livro 3821,3704731892090,275.1
3822,Livro 3822,7268211356015,162.09
3823,Livro 3823,,289.16
3824,Livro 3824,9120668165389,89.58
3825,Livro 3825,5119551159697,152.59
3826,Livro 3826,,49.11
3827,Livro 3827,175942275881694,266.07
3828,Livro 3828,4864453596994,230.42
3829,Livro 3829,5455437500317,204.06
3830,Livro 3830,4259414413496,197.75
3831,Livro 3831,299387911624168,29.0
3832,Livro 3832,7888668565064,77.16
3833,Livro 3833,0587133430120,46.81
3834,Livro 3834,,31.89
3835,Livro 3835,,63.06
3836,Livro 3836,4914504661,66.51
3837,Livro 3837,5327138133888,66.43
3838,Livro 3838,4647225064208,76.54
3839,Livro 3839,8041326902347,234.78
3840,Livro 3840,9419466556367,289.28
3841,Livro 3841,1528355817223,68.73
3842,Livro 3842,ZStJaNatqDmAQ,78.23
3843,Livro 3843,085148235271,15.84
3844,Livro 3844,2123193550247,258.18
3845,Livro 3845,920647244832154,122.93
3846,Livro 3846,7391676229893,55.93
3847,Livro 3847,1195419124066,296.74
3848,Livro 3848,,141.02
3849,Livro 3849,623220076957633,245.56
3850,Livro 3850,6336707296965,117.08
3851,Livro 3851,4877359400772,46.83
3852,Livro 3852,89404654494,20.77
3853,Livro 3853,6439350542719,213.06
3854,Livro 3854,,239.67
3855,Livro 3855,48553301663,158.16
3856,Livro 3856,8305098879588,291.34
3857,Livro 3857,4377331494120,209.07
3858,Livro 3858,,141.61
3859,Livro 3859,594186336771,170.73
3860,Livro 3860,AJHoZzwEHjjEl,229.86
3861,Livro 3861,7606285515120,134.4
3862,Livro 3862,,259.04
3863,Livro 3863,8804127649932,208.29
3864,Livro 3864,7044480715005,194.64
3865,Livro 3865,0617781525561,37.89
3866,Livro 3866,8014341465448,295.66
3867,Livro 3867,33864520863,202.64
3868,Livro 3868,TcJxEIKcKTtnr,255.81
3869,Livro 3869,,45.86
3870,Livro 3870,3977939395582,55.87
3871,Livro 3871,7111069863460,18.84
3872,Livro 3872,9932816956677,107.63
3873,Livro 3873,3198434929772,169.04
3874,Livro 3874,115426095993856,279.51
3875,Livro 3875,3644750074690,118.85
3876,Livro 3876,158027911874448,210.9
3877,Livro 3877,2648333006741,176.08
3878,Livro 3878,2628479925019,147.58
3879,Livro 3879,dAWzhjMSYTIza,253.93
3880,Livro 3880,486465203476712,190.92
3881,Livro 3881,9672062698770,69.9
3882,Livro 3882,,139.64
3883,Livro 3883,0285951340993,258.7
3884,Livro 3884,9280502834765,88.83
3885,Livro 3885,,97.18
3886,Livro 3886,3145634161144,54.18
3887,Livro 3887,2169092130500,47.1
3888,Livro 3888,905263673879421,176.59
3889,Livro 3889,8633225498039,161.44
3890,Livro 3890,1485635092419,180.17
3891,Livro 3891,1849552839512,68.42
3892,Livro 3892,5824956003971,204.85
3893,Livro 3893,0855242144566,254.54
3894,Livro 3894,6819988983288,76.27
3895,Livro 3895,5281907124047,296.43
3896,Livro 3896,5075299977303,114.16
3897,Livro 3897,4391110118839,226.51
3898,Livro 3898,,218.4
3899,Livro 3899,0142976765470,103.7
3900,Livro 3900,8991387407909,69.82
3901,Livro 3901,0311180578271,124.29
3902,Livro 3902,3087657562094,130.41
3903,Livro 3903,8273274558184,151.92
3904,Livro 3904,5826965147504,248.3
3905,Livro 3905,1379889373428,271.11
3906,Livro 3906,1202886896638,201.89
3907,Livro 3907,WLVsjHnpWFjcv,177.81
3908,Livro 3908,3672608409019,16.32
3909,Livro 3909,2895272249130,62.72
3910,Livro 3910,3209106610613,42.14
3911,Livro 3911,2032322420266,265.96
3912,Livro 3912,014998302977474,22.06
3913,Livro 3913,1639150670874,214.62
3914,Livro 3914,5567959956220,293.2
3915,Livro 3915,pxZCImmxxyOkh,280.8
3916,Livro 3916,0629506676894,107.22
3917,Livro 3917,8430843810625,190.35
3918,Livro 3918,7692089467803,125.16
3919,Livro 3919,2087558314109,84.91
3920,Livro 3920,1103394664281,170.93
3921,Livro 3921,5041344268072,131.18
3922,Livro 3922,7548023136426,178.48
3923,Livro 3923,3061047572786,275.32
3924,Livro 3924,959721803532534,183.19
3925,Livro 3925,3903031797920,247.11
3926,Livro 3926,6602638986642,299.65
3927,Livro 3927,,13.71
3928,Livro 3928,,176.39
3929,Livro 3929,,97.48
3930,Livro 3930,4229951329097,105.35
3931,Livro 3931,dXIlQUDNvUdlP,74.13
3932,Livro 3932,7486413025433,251.64
3933,Livro 3933,,55.56
3934,Livro 3934,,180.77
3935,Livro 3935,3117644693013,73.69
3936,Livro 3936,4928357196127,262.71
3937,Livro 3937,9172462332675,32.47
3938,Livro 3938,AehIZsyflIHrj,19.36
3939,Livro 3939,0130008635111,257.9
3940,Livro 3940,4669218645290,15.44
3941,Livro 3941,7159500320994,65.91
3942,Livro 3942,1158533064704,296.27
3943,Livro 3943,FDeKYdSDuBOWs,185.93
3944,Livro 3944,620605769614022,156.71
3945,Livro 3945,1780894882103,44.29
3946,Livro 3946,4951885229,68.91
3947,Livro 3947,6609382462806,212.59
3948,Livro 3948,6413160104525,179.42
3949,Livro 3949,,257.84
3950,Livro 3950,146777383182830,74.88
3951,Livro 3951,,242.24
3952,Livro 3952,8203323003750,10.02
3953,Livro 3953,,286.28
3954,Livro 3954,5219094633945,201.87
3955,Livro 3955,2069197207588,172.66
3956,Livro 3956,9744386195203,77.22
3957,Livro 3957,1831886777944,149.47
3958,Livro 3958,4559299110087,134.67
3959,Livro 3959,,19.85
3960,Livro 3960,7516089244629,210.5
3961,Livro 3961,5063561400687,38.33
3962,Livro 3962,,221.52
3963,Livro 3963,6297367553,200.45
3964,Livro 3964,609513189872,31.81
3965,Livro 3965,2252121873578,44.64
3966,Livro 3966,7219774803483,286.33
3967,Livro 3967,6559030459790,242.37
3968,Livro 3968,5107011749567,135.87
3969,Livro 3969,,127.62
3970,Livro 3970,9190174043643,162.53
3971,Livro 3971,386122636561078,35.29
3972,Livro 3972,8901832102662,224.11
3973,Livro 3973,,261.3
3974,Livro 3974,175533671978353,166.94
3975,Livro 3975,7677307527840,55.92
3976,Livro 3976,0744854823381,280.97
3977,Livro 3977,6241536905566,119.84
3978,Livro 3978,0506020313667,62.22
3979,Livro 3979,,212.22
3980,Livro 3980,76177193969,225.9
3981,Livro 3981,7343335522462,30.02
3982,Livro 3982,3994811452149,294.99
3983,Livro 3983,8726996948172,247.97
3984,Livro 3984,0895748803892,115.98
3985,Livro 3985,QeovmiydlSvDO,149.08
3986,Livro 3986,,83.94
3987,Livro 3987,4409110527679,208.66
3988,Livro 3988,fHDNlGTDMOtaG,13.15
3989,Livro 3989,VvFzpAWWfmnaG,41.05
3990,Livro 3990,mVUHJfJoEwfiG,147.68
3991,Livro 3991,3302849271171,30.8
3992,Livro 3992,9675797273770,195.63
3993,Livro 3993,7081248645083,109.68
3994,Livro 3994,3043986288190,190.5
3995,Livro 3995,,53.5
3996,Livro 3996,9377045777366,156.68
3997,Livro 3997,9765445477986,224.73
3998,Livro 3998,4750496669625,283.9
3999,Livro 3999,8771424361757,275.07
4000,Livro 4000,1812560479020,274.95
4001,Livro 4001,3446736799551,37.84
4002,Livro 4002,9817476178158,249.18
4003,Livro 4003,675646220662,22.48
4004,Livro 4004,0540587141685,246.77
4005,Livro 4005,8269699929854,91.76
4006,Livro 4006,8322622073679,95.48
4007,Livro 4007,1953030168,38.11
4008,Livro 4008,,62.11
4009,Livro 4009,7511625569628,87.22
4010,Livro 4010,2196427922779,103.58
4011,Livro 4011,,33.91
4012,Livro 4012,4563033019477,193.85
4013,Livro 4013,1289215987038,85.38
4014,Livro 4014,9089368540788,141.51
4015,Livro 4015,,284.21
4016,Livro 4016,8098481640862,71.39
4017,Livro 4017,5472172241808,136.58
4018,Livro 4018,hnhnPtPBGrbwU,54.82
4019,Livro 4019,4837162399734,25.69
4020,Livro 4020,,43.57
4021,Livro 4021,9256772166192,226.15
4022,Livro 4022,EMvPVEQPqtMho,142.55
4023,Livro 4023,3413936394402,63.81
4024,Livro 4024,,262.29
4025,Livro 4025,6479024593498,204.58
4026,Livro 4026,3239358094479,188.53
4027,Livro 4027,37402795455,212.51
4028,Livro 4028,1718827665379,27.21
4029,Livro 4029,919512080436080,160.42
4030,Livro 4030,746029447934865,73.52
4031,Livro 4031,8046168593987,165.65
4032,Livro 4032,5332737019858,138.78
4033,Livro 4033,1235193315542,149.92
4034,Livro 4034,4140263949847,10.1
4035,Livro 4035,7143122782947,73.21
4036,Livro 4036,6244690151129,30.15
4037,Livro 4037,7141857396104,246.45
4038,Livro 4038,2522275845,263.81
4039,Livro 4039,7755817794927,299.48
4040,Livro 4040,4801782166201,173.48
4041,Livro 4041,1992070285296,201.32
4042,Livro 4042,9806333670135,61.16
4043,Livro 4043,738929336788,227.12
4044,Livro 4044,FKrybJdosCQzV,100.28
4045,Livro 4045,VocNIZhhQtlFN,13.76
4046,Livro 4046,8327604838563,247.31
4047,Livro 4047,3186884745175,76.16
4048,Livro 4048,6278925752208,188.92
4049,Livro 4049,,122.87
4050,Livro 4050,795179004061549,211.51
4051,Livro 4051,1903345582694,142.55
4052,Livro 4052,15698784025,225.76
4053,Livro 4053,9465820700722,182.56
4054,Livro 4054,9587731402358,226.1
4055,Livro 4055,8807962827393,187.88
4056,Livro 4056,1290308680607,93.74
4057,Livro 4057,0026967967416,117.12
4058,Livro 4058,2514695904325,234.52
4059,Livro 4059,82351133489,212.81
4060,Livro 4060,1479863345146,159.38
4061,Livro 4061,5786907691058,52.74
4062,Livro 4062,393756850548,178.16
4063,Livro 4063,008999723999367,208.15
4064,Livro 4064,,148.05
4065,Livro 4065,,269.53
4066,Livro 4066,1365872196928,228.29
4067,Livro 4067,,77.52
4068,Livro 4068,,231.85
4069,Livro 4069,7765861942601,163.26
4070,Livro 4070,003676864819716,152.57
4071,Livro 4071,363568025897453,37.2
4072,Livro 4072,2599812855034,238.38
4073,Livro 4073,0540150418358,240.59
4074,Livro 4074,7702790313724,246.93
4075,Livro 4075,,34.4
4076,Livro 4076,183699728456665,78.62
4077,Livro 4077,7883112521380,87.01
4078,Livro 4078,6529528312112,152.84
4079,Livro 4079,897478368355168,39.09
4080,Livro 4080,809227360943121,276.19
4081,Livro 4081,5407070436020,137.09
4082,Livro 4082,0974563415022,188.58
4083,Livro 4083,1941081011520,77.86
4084,Livro 4084,2332162075320,220.45
4085,Livro 4085,mAgRtAQovzJjo,252.03
4086,Livro 4086,664443677572,172.06
4087,Livro 4087,4767725031691,152.15
4088,Livro 4088,2709268360218,142.95
4089,Livro 4089,1683164198396,28.8
4090,Livro 4090,4362591190991,122.31
4091,Livro 4091,2948265625116,188.15
4092,Livro 4092,2572115459736,189.94
4093,Livro 4093,2799093595743,293.36
4094,Livro 4094,3231445643715,132.21
4095,Livro 4095,5676736145248,103.19
4096,Livro 4096,0938000495942,22.42
4097,Livro 4097,3341159200504,136.75
4098,Livro 4098,0837997241310,150.87
4099,Livro 4099,8598508531484,166.26
4100,Livro 4100,jekvXGSLXxYPB,50.11
4101,Livro 4101,,269.16
4102,Livro 4102,6738842127777,111.19
4103,Livro 4103,9904168875417,64.71
4104,Livro 4104,5030806214458,118.95
4105,Livro 4105,5094508274053,231.68
4106,Livro 4106,sHprSStfhzNSc,125.0
4107,Livro 4107,4266969894618,82.71
4108,Livro 4108,3723155100927,277.07
4109,Livro 4109,594082388230941,189.74
4110,Livro 4110,3599344431503,70.99
4111,Livro 4111,1580162639819,253.83
4112,Livro 4112,508391842252025,22.09
4113,Livro 4113,7547080499974,195.9
4114,Livro 4114,3775178746001,169.36
4115,Livro 4115,575906897438589,148.22
4116,Livro 4116,6238682617572,147.23
4117,Livro 4117,702851691824764,210.97
4118,Livro 4118,1599473383239,111.0
4119,Livro 4119,0395409781623,17.1
4120,Livro 4120,8593486419973,221.22
4121,Livro 4121,,91.56
4122,Livro 4122,134815203390621,32.25
4123,Livro 4123,0154268233849,125.91
4124,Livro 4124,1420267191303,21.22
4125,Livro 4125,9853608597198,214.94
4126,Livro 4126,1432033962046,269.1
4127,Livro 4127,740105953449,267.48
4128,Livro 4128,2982006820592,261.71
4129,Livro 4129,5348863102839,195.67
4130,Livro 4130,6169372269457,280.86
4131,Livro 4131,199254717009777,158.94
4132,Livro 4132,769938568659103,246.2
4133,Livro 4133,3675235955470,175.24
4134,Livro 4134,3704150106529,31.49
4135,Livro 4135,7548321381421,77.07
4136,Livro 4136,0174745453233,154.29
4137,Livro 4137,853983493066418,209.09
4138,Livro 4138,9163186771556,35.53
4139,Livro 4139,5456623498992,102.05
4140,Livro 4140,3990225225951,141.09
4141,Livro 4141,OISwRQwqqkgoy,148.48
4142,Livro 4142,4760694390697,206.18
4143,Livro 4143,9909541881511,157.86
4144,Livro 4144,0991144894007,226.23
4145,Livro 4145,8093130131641,205.89
4146,Livro 4146,3346123326994,291.24
4147,Livro 4147,9247220165625,141.39
4148,Livro 4148,2315195995422,16.54
4149,Livro 4149,5812354824021,233.01
4150,Livro 4150,7575162225902,195.32
4151,Livro 4151,9524946166248,18.49
4152,Livro 4152,ykErPafXRtwBS,43.54
4153,Livro 4153,870013209336688,179.6
4154,Livro 4154,2511061094826,214.73
4155,Livro 4155,9416127137327,195.77
4156,Livro 4156,6340316596754,78.57
4157,Livro 4157,0497447818117,160.79
4158,Livro 4158,2641336394456,180.89
4159,Livro 4159,1411038126788,242.44
4160,Livro 4160,3464997298517,213.16
4161,Livro 4161,5916169492583,71.68
4162,Livro 4162,871797220014056,147.99
4163,Livro 4163,USlFtpinZNTfa,131.22
4164,Livro 4164,3012768451124,32.65
4165,Livro 4165,7007232723314,78.88
4166,Livro 4166,,65.82
4167,Livro 4167,,233.91
4168,Livro 4168,9432198056592,59.48
4169,Livro 4169,,116.6
4170,Livro 4170,3024593431261,125.07
4171,Livro 4171,28215299871,137.44
4172,Livro 4172,,156.97
4173,Livro 4173,3733710548016,123.13
4174,Livro 4174,,34.1
4175,Livro 4175,,263.45
4176,Livro 4176,TAodnwTWYNpiS,49.06
4177,Livro 4177,7666830704044,250.12
4178,Livro 4178,uoQPxGhOiDKIU,148.53
4179,Livro 4179,725525061303887,31.13
4180,Livro 4180,3592136082561,242.92
4181,Livro 4181,554469035272860,103.66
4182,Livro 4182,4920573567948,278.62
4183,Livro 4183,9255949500140,251.7
4184,Livro 4184,,291.7
4185,Livro 4185,4463733711795,191.52
4186,Livro 4186,4176623314110,29.75
4187,Livro 4187,1563050513870,231.47
4188,Livro 4188,9932885432093,198.61
4189,Livro 4189,0238888046393,271.35
4190,Livro 4190,OztdvnEfxdhbX,60.88
4191,Livro 4191,1875737627785,183.04
4192,Livro 4192,9997260195985,50.47
4193,Livro 4193,6489929882183,284.46
4194,Livro 4194,0459558595634,56.24
4195,Livro 4195,115344207929942,226.87
4196,Livro 4196,,154.79
4197,Livro 4197,2676752948901,10.91
4198,Livro 4198,,18.66
4199,Livro 4199,2399228661858,68.35
4200,Livro 4200,8452458557274,135.91
4201,Livro 4201,5669321005045,176.53
4202,Livro 4202,89959140561,218.27
4203,Livro 4203,7304576993849,91.09
4204,Livro 4204,6506349822593,180.29
4205,Livro 4205,8527088097649,216.35
4206,Livro 4206,3646777311941,192.32
4207,Livro 4207,0026794306571,74.86
4208,Livro 4208,1714571758775,223.02
4209,Livro 4209,,79.84
4210,Livro 4210,5107642260283,75.13
4211,Livro 4211,9147273032758,55.51
4212,Livro 4212,7128206264510,223.9
4213,Livro 4213,0384174241781,204.72
4214,Livro 4214,250383900240770,197.23
4215,Livro 4215,9736575281996,172.72
4216,Livro 4216,3067502854284,189.42
4217,Livro 4217,4574923232589,18.81
4218,Livro 4218,0581403782180,204.52
4219,Livro 4219,4113313757197,140.69
4220,Livro 4220,2316396306242,43.6
4221,Livro 4221,,140.78
4222,Livro 4222,681761205218798,261.92
4223,Livro 4223,3642166845871,172.79
4224,Livro 4224,9123629981828,165.44
4225,Livro 4225,6609398220236,57.18
4226,Livro 4226,450164506063211,109.5
4227,Livro 4227,9472803890207,198.49
4228,Livro 4228,1555646130713,96.91
4229,Livro 4229,9793415175778,42.51
4230,Livro 4230,3132425464483,259.04
4231,Livro 4231,1678558410661,19.97
4232,Livro 4232,133294393781,78.75
4233,Livro 4233,2277949883537,25.78
4234,Livro 4234,8368100233015,151.83
4235,Livro 4235,8205924209710,247.74
4236,Livro 4236,8214478533043,123.55
4237,Livro 4237,813587306436,226.49
4238,Livro 4238,1819872670683,212.13
4239,Livro 4239,8492014352817,218.7
4240,Livro 4240,887021438499678,104.34
4241,Livro 4241,6317061701313,172.69
4242,Livro 4242,22414792018,59.13
4243,Livro 4243,,136.5
4244,Livro 4244,,36.98
4245,Livro 4245,6978400615266,102.78
4246,Livro 4246,1571773722122,93.33
4247,Livro 4247,16371179465,196.02
4248,Livro 4248,8446337790312,90.56
4249,Livro 4249,5437792634039,45.83
4250,Livro 4250,ZVfzIslnSzypx,100.57
4251,Livro 4251,,86.65
4252,Livro 4252,9088253191680,250.78
4253,Livro 4253,0930751408047,71.36
4254,Livro 4254,9604611553001,290.21
4255,Livro 4255,4000292956975,223.01
4256,Livro 4256,4640385543812,293.86
4257,Livro 4257,7185712311462,277.94
4258,Livro 4258,7922296398527,253.69
4259,Livro 4259,3785372195157,163.28
4260,Livro 4260,,203.64
4261,Livro 4261,6959012348825,76.76
4262,Livro 4262,,288.93
4263,Livro 4263,7972755944613,179.19
4264,Livro 4264,,203.19
4265,Livro 4265,MsCdZLXKyQKzr,32.94
4266,Livro 4266,0392694877193,109.22
4267,Livro 4267,1638299658722,117.73
4268,Livro 4268,895827031008,60.25
4269,Livro 4269,,121.51
4270,Livro 4270,6847286206150,198.45
4271,Livro 4271,1165933211915,182.48
4272,Livro 4272,2553517329442,67.41
4273,Livro 4273,4291712466992,146.52
4274,Livro 4274,6417613215881,284.3
4275,Livro 4275,761799832956,179.68
4276,Livro 4276,,39.15
4277,Livro 4277,0957387435610,166.3
4278,Livro 4278,,131.15
4279,Livro 4279,9693046900011,181.07
4280,Livro 4280,,162.08
4281,Livro 4281,7257791219974,92.69
4282,Livro 4282,1081958632720,296.34
4283,Livro 4283,8646390729373,262.09
4284,Livro 4284,8919767212505,185.1
4285,Livro 4285,9619650854498,145.9
4286,Livro 4286,,98.49
4287,Livro 4287,5181429168576,121.04
4288,Livro 4288,8438886945331,202.01
4289,Livro 4289,4477160550453,176.93
4290,Livro 4290,,258.85
4291,Livro 4291,553605463778381,224.65
4292,Livro 4292,0452600342177,98.06
4293,Livro 4293,6963193035834,264.27
4294,Livro 4294,5624530103813,266.87
4295,Livro 4295,7522094572069,234.87
4296,Livro 4296,340052091713151,76.37
4297,Livro 4297,2739236079383,31.84
4298,Livro 4298,9285297056729,24.33
4299,Livro 4299,8811664188124,111.27
4300,Livro 4300,4037473840495,298.17
4301,Livro 4301,7361201262816,160.69
4302,Livro 4302,1823033991932,172.42
4303,Livro 4303,9600575546744,140.71
4304,Livro 4304,uNbEtLeDIhuhp,59.73
4305,Livro 4305,,124.46
4306,Livro 4306,926187276778230,95.94
4307,Livro 4307,4125156334950,277.42
4308,Livro 4308,,79.38
4309,Livro 4309,853806931755,226.1
4310,Livro 4310,6578140054406,61.72
4311,Livro 4311,5794872718177,190.49
4312,Livro 4312,1474864082505,140.09
4313,Livro 4313,1121123201881,295.73
4314,Livro 4314,7990106505257,252.1
4315,Livro 4315,6098048627269,197.56
4316,Livro 4316,1580024275902,109.03
4317,Livro 4317,9074245171362,233.25
4318,Livro 4318,6725317377285,69.77
4319,Livro 4319,9914642305719,132.11
4320,Livro 4320,8486802506193,247.13
4321,Livro 4321,,29.96
4322,Livro 4322,2693826358477,109.23
4323,Livro 4323,1591822954217,145.6
4324,Livro 4324,972375881614,184.67
4325,Livro 4325,5177949036657,133.78
4326,Livro 4326,7621324591526,141.43
4327,Livro 4327,8378557115201,281.83
4328,Livro 4328,8391195242535,220.41
4329,Livro 4329,8768607525200,294.04
4330,Livro 4330,4072323943265,160.4
4331,Livro 4331,3173736229202,47.06
4332,Livro 4332,6850355700959,190.12
4333,Livro 4333,5641511830938,194.03
4334,Livro 4334,6324501053441,268.05
4335,Livro 4335,4141454600987,226.68
4336,Livro 4336,8633693113557,75.05
4337,Livro 4337,5505212257189,251.81
4338,Livro 4338,9916720098972,124.63
4339,Livro 4339,0842040139618,44.64
4340,Livro 4340,4579822732507,297.86
4341,Livro 4341,2413651704706,287.73
